0.239,0.192,0.275,0.173,0.236,0.473,R1R3
0.239,0.347,0.368,0.184,0.212,0.358,R1
0.24,0.103,0.242,0.169,0.194,0.335,R3
0.24,0.138,0.18,0.223,0.333,0.153,R0
0.24,0.513,0.239,0.198,0.124,0.416,R0
0.241,0.186,0.228,0.227,0.2,0.231,R0
0.241,0.36,0.367,0.201,0.225,0.375,R1
0.242,0.159,0.277,0.183,0.325,0.312,R2
0.242,0.183,0.281,0.2,0.304,0.318,R5
0.242,0.185,0.26,0.195,0.331,0.188,R0
0.242,0.212,0.215,0.178,0.289,0.327,R4
0.242,0.28,0.131,0.21,0.191,0.351,R2R5
0.242,0.366,0.375,0.203,0.231,0.376,R1
0.243,0.133,0.125,0.238,0.246,0.174,R2
0.243,0.157,0.243,0.437,0.393,0.258,R0
0.243,0.159,0.194,0.139,0.284,0.345,R2R4
0.243,0.185,0.177,0.24,0.333,0.426,R2R3
0.243,0.198,0.287,0.178,0.242,0.475,R1R3
0.243,0.345,0.128,0.241,0.136,0.202,R0
0.243,0.541,0.267,0.231,0.173,0.421,R3
0.244,0.103,0.25,0.179,0.203,0.337,R3
0.244,0.159,0.25,0.442,0.395,0.263,R0
0.244,0.368,0.38,0.207,0.232,0.379,R1
0.245,0.105,0.214,0.173,0.35,0.264,R0
0.245,0.111,0.254,0.184,0.208,0.339,R3
0.245,0.146,0.313,0.225,0.121,0.313,R0
0.245,0.454,0.265,0.217,0.213,0.32,R0
0.246,0.183,0.295,0.21,0.31,0.323,R5
0.246,0.202,0.277,0.178,0.237,0.483,R1R3
0.246,0.213,0.225,0.184,0.297,0.336,R4
0.247,0.112,0.247,0.184,0.283,0.15,R3
0.247,0.136,0.13,0.239,0.251,0.184,R2
0.247,0.136,0.138,0.258,0.261,0.185,R2
0.247,0.14,0.193,0.227,0.333,0.173,R0
0.247,0.16,0.255,0.447,0.401,0.263,R0
0.247,0.172,0.255,0.459,0.405,0.265,R0
0.247,0.194,0.3,0.182,0.132,0.277,R0
0.247,0.211,0.263,0.236,0.328,0.254,R2
0.247,0.232,0.25,0.124,0.153,0.216,R0
0.247,0.312,0.31,0.122,0.105,0.318,R2
0.247,0.449,0.183,0.151,0.24,0.345,R1R3
0.247,0.463,0.275,0.226,0.218,0.327,R0
0.247,0.541,0.275,0.238,0.183,0.426,R3
0.248,0.305,0.319,0.132,0.115,0.325,R2
0.248,0.516,0.25,0.204,0.129,0.427,R0
0.249,0.149,0.321,0.183,0.271,0.415,R2R4
0.249,0.187,0.192,0.24,0.333,0.424,R2R3
0.25,0.122,0.221,0.146,0.158,0.288,R0
0.25,0.138,0.313,0.168,0.274,0.416,R2R4
0.25,0.226,0.226,0.202,0.298,0.346,R4
0.25,0.53,0.253,0.207,0.129,0.431,R0
0.251,0.166,0.22,0.168,0.31,0.236,R2
0.251,0.174,0.191,0.204,0.183,0.345,R2
0.251,0.221,0.233,0.188,0.299,0.339,R4
0.251,0.269,0.364,0.216,0.123,0.384,R2
0.251,0.294,0.127,0.22,0.204,0.352,R2R5
0.251,0.418,0.371,0.144,0.215,0.417,R1
0.252,0.129,0.247,0.189,0.293,0.147,R3
0.252,0.454,0.193,0.143,0.242,0.359,R1R3
0.252,0.465,0.278,0.227,0.228,0.33,R0
0.252,0.473,0.288,0.241,0.227,0.334,R0
0.252,0.545,0.283,0.246,0.19,0.433,R3
0.253,0.0,0.138,0.144,0.091,0.198,R1R2
0.253,0.195,0.251,0.195,0.339,0.195,R0
0.253,0.199,0.305,0.195,0.142,0.296,R0
0.253,0.202,0.3,0.186,0.133,0.28,R0
0.253,0.237,0.255,0.125,0.163,0.218,R0
0.253,0.377,0.36,0.241,0.227,0.46,R3
0.253,0.463,0.2,0.153,0.252,0.364,R1R3
0.254,0.153,0.325,0.186,0.275,0.423,R2R4
0.254,0.184,0.139,0.335,0.475,0.281,R0
0.254,0.185,0.226,0.232,0.213,0.238,R0
0.254,0.224,0.175,0.113,0.124,0.142,R0
0.254,0.245,0.267,0.135,0.172,0.236,R0
0.254,0.314,0.325,0.136,0.125,0.326,R2
0.254,0.346,0.321,0.123,0.289,0.436,R1R2R3R5
0.254,0.428,0.375,0.154,0.208,0.42,R1
0.255,0.468,0.203,0.156,0.252,0.369,R1R3
0.256,0.129,0.25,0.194,0.299,0.156,R3
0.256,0.428,0.375,0.159,0.217,0.424,R1
0.256,0.52,0.254,0.211,0.133,0.434,R0
0.257,0.159,0.272,0.229,0.432,0.273,R0
0.257,0.159,0.327,0.187,0.284,0.424,R2R4
0.257,0.314,0.328,0.14,0.128,0.335,R2
0.257,0.385,0.378,0.209,0.246,0.381,R1
0.258,0.176,0.298,0.154,0.279,0.269,R0
0.258,0.315,0.254,0.204,0.224,0.167,R3
0.258,0.332,0.324,0.108,0.293,0.431,R1R2R3R5
0.259,0.351,0.325,0.127,0.293,0.438,R1R2R3R5
0.259,0.543,0.288,0.244,0.185,0.439,R3
0.26,0.162,0.198,0.147,0.291,0.35,R2R4
0.26,0.191,0.267,0.216,0.364,0.24,R5
0.261,0.132,0.259,0.197,0.302,0.158,R3
0.262,0.0,0.148,0.157,0.087,0.207,R1R2
0.262,0.098,0.205,0.175,0.356,0.268,R0
0.263,0.127,0.205,0.181,0.129,0.271,R1
0.263,0.137,0.219,0.173,0.124,0.28,R1
0.263,0.164,0.2,0.157,0.295,0.352,R2R4
0.263,0.166,0.204,0.159,0.305,0.361,R2R4
0.263,0.18,0.219,0.178,0.318,0.234,R2
0.263,0.274,0.367,0.218,0.124,0.389,R2
0.264,0.106,0.215,0.183,0.364,0.271,R0
0.264,0.107,0.263,0.197,0.208,0.342,R3
0.264,0.126,0.221,0.151,0.167,0.285,R0
0.264,0.183,0.225,0.186,0.325,0.237,R2
0.264,0.283,0.375,0.224,0.132,0.391,R2
0.264,0.287,0.294,0.334,0.323,0.388,R1R3
0.265,0.039,0.266,0.291,0.083,0.269,R0
0.265,0.177,0.268,0.21,0.36,0.24,R5
0.266,0.028,0.258,0.287,0.083,0.274,R0
0.266,0.143,0.225,0.182,0.131,0.288,R1
0.266,0.227,0.173,0.125,0.135,0.138,R0
0.266,0.253,0.189,0.274,0.097,0.177,R0
0.266,0.357,0.329,0.142,0.311,0.44,R1R2R3R5
0.266,0.429,0.375,0.162,0.222,0.433,R1
0.267,0.119,0.263,0.176,0.135,0.212,R0
0.267,0.16,0.245,0.182,0.144,0.307,R1
0.267,0.194,0.275,0.217,0.364,0.247,R5
0.267,0.355,0.328,0.136,0.299,0.444,R1R2R3R5
0.267,0.468,0.218,0.154,0.264,0.374,R1R3
0.268,0.0,0.15,0.163,0.093,0.211,R1R2
0.268,0.127,0.225,0.155,0.168,0.294,R0
0.268,0.191,0.227,0.19,0.329,0.242,R2
0.268,0.236,0.217,0.195,0.122,0.16,R0
0.268,0.316,0.27,0.212,0.224,0.165,R3
0.269,0.001,0.158,0.167,0.098,0.212,R1R2
0.269,0.25,0.2,0.275,0.099,0.184,R0
0.269,0.383,0.373,0.245,0.225,0.463,R3
0.269,0.434,0.392,0.174,0.225,0.426,R1
0.27,0.118,0.269,0.181,0.149,0.21,R0
0.27,0.133,0.224,0.19,0.327,0.208,R4
0.27,0.279,0.291,0.332,0.323,0.376,R1R3
0.27,0.288,0.377,0.23,0.139,0.396,R2
0.27,0.381,0.257,0.152,0.168,0.328,R0
0.27,0.465,0.317,0.204,0.169,0.392,R5
0.271,0.131,0.255,0.195,0.316,0.16,R3
0.271,0.148,0.229,0.186,0.134,0.289,R1
0.271,0.182,0.296,0.16,0.274,0.287,R0
0.271,0.322,0.339,0.144,0.133,0.331,R2
0.272,0.112,0.221,0.185,0.373,0.274,R0
0.272,0.149,0.217,0.104,0.086,0.284,R0
0.272,0.159,0.272,0.228,0.432,0.28,R0
0.272,0.163,0.345,0.187,0.294,0.44,R2R4
0.272,0.236,0.175,0.126,0.144,0.145,R0
0.273,0.013,0.17,0.171,0.1,0.22,R1R2
0.273,0.046,0.275,0.296,0.093,0.276,R0
0.273,0.163,0.312,0.18,0.119,0.374,R1
0.273,0.191,0.3,0.166,0.283,0.288,R0
0.273,0.201,0.276,0.22,0.364,0.255,R5
0.273,0.235,0.206,0.196,0.11,0.151,R0
0.273,0.386,0.375,0.247,0.231,0.472,R3
0.274,0.131,0.232,0.157,0.169,0.296,R0
0.274,0.183,0.207,0.17,0.298,0.367,R2R4
0.274,0.293,0.3,0.336,0.328,0.394,R1R3
0.274,0.303,0.16,0.123,0.149,0.272,R1
0.275,0.121,0.193,0.278,0.363,0.241,R3
0.275,0.192,0.169,0.278,0.323,0.25,R0
0.275,0.456,0.321,0.191,0.167,0.392,R5
0.276,0.122,0.191,0.281,0.372,0.252,R3
0.276,0.29,0.386,0.225,0.15,0.4,R2
0.276,0.318,0.271,0.218,0.226,0.173,R3
0.277,0.136,0.232,0.156,0.187,0.306,R0
0.277,0.164,0.275,0.237,0.436,0.284,R0
0.277,0.165,0.317,0.292,0.416,0.376,R3
0.277,0.168,0.32,0.181,0.136,0.375,R1
0.277,0.173,0.325,0.183,0.137,0.382,R1
0.277,0.181,0.166,0.275,0.31,0.238,R0
0.277,0.192,0.305,0.172,0.284,0.292,R0
0.277,0.236,0.225,0.198,0.128,0.166,R0
0.277,0.257,0.2,0.277,0.103,0.192,R0
0.277,0.391,0.383,0.252,0.235,0.477,R3
0.277,0.472,0.325,0.211,0.173,0.399,R5
0.278,0.125,0.275,0.186,0.153,0.219,R0
0.278,0.132,0.281,0.191,0.153,0.226,R0
0.278,0.15,0.218,0.2,0.321,0.216,R4
0.278,0.17,0.282,0.241,0.44,0.287,R0
0.279,0.102,0.225,0.235,0.298,0.197,R2
0.279,0.119,0.239,0.137,0.121,0.176,R0
0.279,0.244,0.179,0.134,0.151,0.152,R0
0.279,0.481,0.331,0.219,0.182,0.402,R5
0.28,0.054,0.283,0.298,0.098,0.285,R0
0.28,0.202,0.3,0.169,0.299,0.297,R0
0.281,0.174,0.331,0.19,0.146,0.39,R1
0.281,0.211,0.291,0.23,0.369,0.256,R5
0.281,0.25,0.233,0.202,0.14,0.185,R0
0.281,0.322,0.272,0.225,0.235,0.178,R3
0.282,0.122,0.22,0.201,0.381,0.274,R0
0.282,0.18,0.277,0.242,0.437,0.289,R0
0.282,0.2,0.232,0.203,0.335,0.241,R2
0.283,0.009,0.243,0.095,0.069,0.117,R0
0.283,0.092,0.218,0.219,0.302,0.19,R2
0.283,0.129,0.2,0.287,0.376,0.258,R3
0.283,0.163,0.215,0.105,0.103,0.29,R0
0.284,0.008,0.244,0.103,0.056,0.119,R0
0.284,0.018,0.25,0.103,0.072,0.121,R0
0.284,0.105,0.225,0.238,0.306,0.204,R2
0.284,0.192,0.175,0.286,0.324,0.258,R0
0.284,0.295,0.309,0.337,0.338,0.4,R1R3
0.285,0.145,0.215,0.306,0.385,0.276,R3
0.285,0.152,0.225,0.204,0.328,0.216,R4
0.285,0.246,0.227,0.205,0.134,0.176,R0
0.285,0.261,0.205,0.28,0.105,0.2,R0
0.285,0.393,0.269,0.142,0.181,0.335,R0
0.286,0.137,0.202,0.291,0.378,0.267,R3
0.286,0.244,0.164,0.21,0.1,0.178,R0
0.287,0.142,0.282,0.188,0.166,0.232,R0
0.287,0.163,0.225,0.114,0.103,0.292,R0
0.287,0.202,0.181,0.291,0.325,0.267,R0
0.287,0.261,0.165,0.215,0.095,0.181,R0
0.287,0.402,0.381,0.264,0.247,0.48,R3
0.288,0.019,0.257,0.105,0.074,0.124,R0
0.288,0.065,0.28,0.302,0.105,0.295,R0
0.288,0.16,0.234,0.212,0.33,0.217,R4
0.288,0.251,0.246,0.122,0.421,0.293,R0
0.288,0.772,0.282,0.355,0.438,0.118,R1R2R3R4R5
0.289,0.121,0.248,0.137,0.118,0.182,R0
0.289,0.133,0.274,0.144,0.23,0.37,R4
0.289,0.207,0.188,0.306,0.332,0.258,R0
0.289,0.268,0.17,0.315,0.213,0.136,R0
0.289,0.395,0.275,0.152,0.184,0.338,R0
0.29,0.0,0.271,0.363,0.154,0.177,R5
0.29,0.396,0.278,0.162,0.19,0.341,R0
0.29,0.769,0.291,0.367,0.438,0.127,R1R2R3R4R5
0.291,0.307,0.168,0.134,0.146,0.272,R1
0.291,0.332,0.275,0.219,0.231,0.177,R3
0.292,0.0,0.268,0.371,0.157,0.183,R5
0.292,0.174,0.323,0.292,0.415,0.38,R3
0.292,0.244,0.189,0.137,0.152,0.155,R0
0.292,0.269,0.168,0.319,0.214,0.131,R0
0.293,0.0,0.275,0.372,0.163,0.184,R5
0.293,0.12,0.27,0.139,0.222,0.356,R4
0.293,0.133,0.275,0.146,0.239,0.372,R4
0.293,0.316,0.175,0.137,0.154,0.273,R1
0.293,0.773,0.3,0.372,0.442,0.132,R1R2R3R4R5
0.294,0.034,0.261,0.313,0.124,0.149,R0
0.294,0.113,0.232,0.247,0.315,0.208,R2
0.294,0.183,0.325,0.293,0.424,0.385,R3
0.294,0.263,0.247,0.134,0.418,0.298,R0
0.294,0.273,0.175,0.327,0.218,0.136,R0
0.294,0.294,0.311,0.337,0.34,0.397,R1R3
0.294,0.773,0.319,0.376,0.46,0.141,R1R2R3R4R5
0.295,0.166,0.226,0.12,0.108,0.299,R0
0.295,0.185,0.343,0.198,0.144,0.393,R1
0.295,0.481,0.342,0.228,0.174,0.411,R5
0.296,0.122,0.231,0.244,0.318,0.211,R2
0.296,0.155,0.238,0.208,0.34,0.233,R4
0.296,0.263,0.175,0.215,0.103,0.187,R0
0.296,0.271,0.207,0.279,0.113,0.194,R0
0.297,0.129,0.25,0.139,0.122,0.184,R0
0.298,0.042,0.34,0.403,0.092,0.166,R0
0.298,0.135,0.285,0.151,0.239,0.376,R4
0.298,0.194,0.359,0.104,0.362,0.411,R0
0.298,0.272,0.182,0.22,0.108,0.19,R0
0.299,0.003,0.284,0.375,0.171,0.186,R5
0.299,0.039,0.272,0.313,0.13,0.161,R0
0.299,0.187,0.331,0.294,0.429,0.387,R3
0.3,0.169,0.242,0.126,0.112,0.307,R0
0.3,0.269,0.177,0.224,0.107,0.195,R0
0.302,0.046,0.275,0.318,0.132,0.165,R0
0.302,0.271,0.25,0.137,0.426,0.301,R0
0.302,0.28,0.184,0.329,0.226,0.143,R0
0.302,0.319,0.182,0.146,0.157,0.277,R1
0.302,0.78,0.305,0.376,0.443,0.14,R1R2R3R4R5
0.303,0.023,0.263,0.112,0.073,0.14,R0
0.303,0.134,0.256,0.142,0.131,0.192,R0
0.303,0.149,0.349,0.239,0.172,0.128,R4
0.303,0.19,0.337,0.3,0.443,0.4,R3
0.303,0.28,0.252,0.138,0.434,0.301,R0
0.304,0.113,0.347,0.25,0.364,0.373,R1R2R3R5
0.304,0.194,0.288,0.11,0.167,0.305,R2
0.304,0.196,0.291,0.113,0.18,0.305,R2
0.304,0.222,0.196,0.258,0.415,0.218,R1R2R3
0.304,0.256,0.297,0.279,0.021,0.155,R0
0.304,0.319,0.179,0.149,0.155,0.293,R1
0.305,0.086,0.359,0.106,0.056,0.305,R0
0.305,0.404,0.277,0.157,0.185,0.343,R0
0.306,0.141,0.256,0.143,0.124,0.2,R0
0.306,0.243,0.291,0.271,0.012,0.164,R0
0.308,0.02,0.284,0.376,0.179,0.188,R5
0.308,0.054,0.276,0.32,0.133,0.166,R0
0.308,0.153,0.348,0.25,0.177,0.13,R4
0.308,0.508,0.309,0.253,0.17,0.359,R1R2R3
0.309,0.049,0.348,0.418,0.101,0.169,R0
0.309,0.279,0.177,0.341,0.227,0.14,R0
0.31,0.29,0.26,0.149,0.442,0.316,R0
0.311,0.056,0.35,0.419,0.106,0.173,R0
0.311,0.201,0.374,0.11,0.364,0.415,R0
0.311,0.258,0.3,0.289,0.026,0.164,R0
0.312,0.083,0.375,0.115,0.068,0.314,R0
0.312,0.113,0.517,0.336,0.129,0.269,R0
0.312,0.132,0.341,0.272,0.35,0.187,R1R4
0.312,0.213,0.194,0.244,0.413,0.203,R1R2R3
0.313,0.144,0.275,0.158,0.254,0.38,R4
0.313,0.204,0.3,0.122,0.183,0.311,R2
0.313,0.231,0.2,0.262,0.421,0.218,R1R2R3
0.314,0.111,0.524,0.349,0.133,0.283,R0
0.314,0.177,0.167,0.229,0.325,0.423,R1R2R3
0.314,0.264,0.3,0.297,0.031,0.169,R0
0.316,0.209,0.301,0.128,0.201,0.316,R2
0.316,0.231,0.207,0.27,0.424,0.225,R1R2R3
0.317,0.091,0.375,0.116,0.07,0.316,R0
0.317,0.114,0.525,0.349,0.14,0.289,R0
0.317,0.122,0.343,0.261,0.359,0.387,R1R2R3R5
0.317,0.138,0.342,0.27,0.348,0.195,R1R4
0.317,0.153,0.219,0.111,0.121,0.383,R1
0.317,0.159,0.35,0.256,0.186,0.136,R4
0.317,0.205,0.375,0.116,0.372,0.421,R0
0.318,0.059,0.279,0.321,0.148,0.178,R0
0.318,0.06,0.352,0.425,0.112,0.178,R0
0.318,0.171,0.156,0.225,0.309,0.425,R1R2R3
0.319,0.124,0.535,0.355,0.14,0.294,R0
0.319,0.521,0.315,0.255,0.18,0.365,R1R2R3
0.32,0.096,0.383,0.125,0.071,0.321,R0
0.32,0.162,0.352,0.261,0.188,0.142,R4
0.322,0.144,0.35,0.277,0.356,0.198,R1R4
0.322,0.208,0.305,0.13,0.184,0.317,R2
0.322,0.22,0.376,0.124,0.373,0.435,R0
0.323,0.116,0.528,0.354,0.149,0.298,R0
0.323,0.125,0.35,0.267,0.365,0.389,R1R2R3R5
0.323,0.144,0.365,0.276,0.374,0.398,R1R2R3R5
0.323,0.178,0.175,0.238,0.327,0.429,R1R2R3
0.323,0.215,0.378,0.118,0.381,0.422,R0
0.324,0.0,0.08,0.202,0.358,0.377,R0
0.324,0.072,0.351,0.434,0.125,0.182,R0
0.324,0.164,0.367,0.261,0.189,0.139,R4
0.325,0.1,0.392,0.132,0.083,0.324,R0
0.325,0.145,0.222,0.114,0.116,0.392,R1
0.326,0.157,0.225,0.119,0.127,0.392,R1
0.326,0.185,0.178,0.246,0.329,0.435,R1R2R3
0.326,0.208,0.173,0.235,0.317,0.108,R0
0.326,0.214,0.169,0.237,0.323,0.116,R0
0.326,0.414,0.214,0.199,0.126,0.381,R5
0.327,0.216,0.175,0.243,0.324,0.117,R0
0.327,0.522,0.325,0.264,0.183,0.371,R1R2R3
0.328,0.149,0.173,0.277,0.328,0.122,R0
0.328,0.153,0.357,0.281,0.363,0.199,R1R4
0.328,0.251,0.216,0.272,0.435,0.224,R1R2R3
0.328,0.42,0.224,0.207,0.134,0.391,R5
0.329,0.225,0.177,0.247,0.33,0.122,R0
0.329,0.274,0.309,0.305,0.033,0.182,R0
0.329,0.528,0.33,0.271,0.192,0.375,R1R2R3
0.33,0.125,0.356,0.268,0.366,0.397,R1R2R3R5
0.33,0.15,0.365,0.282,0.37,0.21,R1R4
0.33,0.161,0.232,0.122,0.133,0.394,R1
0.332,0.195,0.184,0.247,0.339,0.442,R1R2R3
0.333,0.287,0.471,0.204,0.061,0.362,R1R5
0.336,0.428,0.225,0.213,0.137,0.396,R5
0.337,0.0,0.094,0.202,0.371,0.395,R0
0.337,0.147,0.119,0.112,0.468,0.277,R1R3
0.337,0.155,0.168,0.296,0.338,0.126,R0
0.339,0.529,0.335,0.273,0.195,0.386,R1R2R3
0.341,0.0,0.1,0.209,0.372,0.395,R0
0.341,0.164,0.175,0.297,0.341,0.129,R0
0.341,0.291,0.467,0.202,0.055,0.361,R1R5
0.341,0.295,0.475,0.209,0.07,0.368,R1R5
0.341,0.429,0.231,0.217,0.147,0.397,R5
0.342,0.145,0.131,0.12,0.462,0.293,R1R3
0.344,0.147,0.135,0.122,0.471,0.294,R1R3
0.344,0.165,0.178,0.305,0.347,0.139,R0
0.345,0.005,0.116,0.228,0.378,0.399,R0
0.345,0.229,0.191,0.248,0.337,0.129,R0
0.346,0.171,0.235,0.136,0.134,0.395,R1
0.346,0.444,0.234,0.233,0.14,0.409,R5
0.347,0.311,0.476,0.211,0.084,0.372,R1R5
0.348,0.296,0.476,0.212,0.074,0.374,R1R5
0.35,0.008,0.108,0.217,0.377,0.402,R0
0.354,0.152,0.14,0.132,0.473,0.298,R1R3
0.355,0.18,0.182,0.3,0.355,0.142,R0
0.362,0.325,0.274,0.113,0.12,0.373,R5
0.363,0.156,0.155,0.131,0.486,0.308,R1R3
0.366,0.185,0.287,0.191,0.168,0.231,R0
0.366,0.316,0.27,0.096,0.104,0.371,R5
0.366,0.325,0.275,0.115,0.123,0.382,R5
0.368,0.153,0.287,0.168,0.209,0.129,R0
0.369,0.328,0.283,0.118,0.127,0.386,R5
0.373,0.34,0.279,0.122,0.129,0.392,R5
0.375,0.099,0.446,0.26,0.17,0.387,R3
0.375,0.19,0.291,0.199,0.178,0.232,R0
0.377,0.103,0.443,0.25,0.164,0.379,R3
0.381,0.104,0.45,0.267,0.176,0.394,R3
0.383,0.116,0.452,0.279,0.185,0.413,R3
0.383,0.153,0.299,0.177,0.204,0.128,R0
0.383,0.197,0.3,0.203,0.186,0.234,R0
0.384,0.163,0.3,0.178,0.213,0.132,R0
0.386,0.173,0.303,0.179,0.221,0.139,R0
0.388,0.202,0.306,0.204,0.193,0.237,R0
0.389,0.112,0.456,0.277,0.185,0.396,R3
0.389,0.204,0.318,0.22,0.19,0.236,R0
0.397,0.055,0.557,0.404,0.252,0.316,R0
0.4,0.152,0.524,0.252,0.16,0.356,R0
0.4,0.166,0.302,0.185,0.219,0.133,R0
0.408,0.152,0.522,0.253,0.154,0.368,R0
0.411,0.065,0.568,0.411,0.254,0.316,R0
0.411,0.084,0.165,0.249,0.363,0.264,R4
0.415,0.068,0.575,0.419,0.256,0.316,R0
0.415,0.159,0.525,0.256,0.163,0.368,R0
0.417,0.085,0.169,0.252,0.357,0.267,R4
0.417,0.161,0.526,0.262,0.169,0.377,R0
0.417,0.174,0.282,0.164,0.275,0.314,R4
0.418,0.069,0.581,0.423,0.261,0.325,R0
0.42,0.075,0.59,0.436,0.259,0.324,R0
0.424,0.172,0.294,0.176,0.285,0.325,R4
0.425,0.177,0.3,0.182,0.294,0.327,R4
0.426,0.091,0.175,0.256,0.364,0.277,R4
0.427,0.19,0.316,0.191,0.294,0.338,R4
0.429,0.381,0.598,0.446,0.121,0.601,R0
0.432,0.094,0.176,0.258,0.365,0.281,R4
0.432,0.104,0.178,0.274,0.367,0.286,R4
0.432,0.377,0.599,0.46,0.135,0.602,R0
0.433,0.178,0.305,0.19,0.302,0.33,R4
0.435,0.17,0.544,0.265,0.178,0.387,R0
0.439,0.386,0.6,0.465,0.14,0.605,R0
0.448,0.391,0.604,0.465,0.143,0.607,R0
0.456,0.4,0.61,0.473,0.153,0.607,R0
0.474,0.088,0.274,0.316,0.102,0.272,R1
0.487,0.086,0.269,0.318,0.109,0.282,R1
0.488,0.091,0.275,0.326,0.116,0.289,R1
0.488,0.099,0.283,0.333,0.116,0.293,R1
0.504,0.092,0.294,0.346,0.13,0.303,R1
